Feature,Brand,Response
not_ allergic_ reaction ,Gul Ahmed,1
not_ allergic_ reaction ,Gul Ahmed,1
not_ allergic_ reaction ,Gul Ahmed,1
not_ allergic_ reaction ,Gul Ahmed,1
not_ allergic_ reaction ,Gul Ahmed,1
not_ allergic_ reaction ,Gul Ahmed,1
 allergic_ reaction ,Gul Ahmed,0
 allergic_ reaction ,Gul Ahmed,0
 allergic_ reaction ,Gul Ahmed,0
 allergic_ reaction ,Gul Ahmed,0
 allergic_ reaction ,Gul Ahmed,0
 allergic_ reaction ,Gul Ahmed,0
 allergic_ reaction ,Gul Ahmed,0
not_ allergic_ reaction ,Asim Jofa,1
not_ allergic_ reaction ,Asim Jofa,1
not_ allergic_ reaction ,Asim Jofa,1
not_ allergic_ reaction ,Asim Jofa,1
not_ allergic_ reaction ,Asim Jofa,1
not_ allergic_ reaction ,Asim Jofa,1
 allergic_ reaction ,Asim Jofa,0
 allergic_ reaction ,Asim Jofa,0
 allergic_ reaction ,Asim Jofa,0
 allergic_ reaction ,Asim Jofa,0
 allergic_ reaction ,Asim Jofa,0
 allergic_ reaction ,Asim Jofa,0
 allergic_ reaction ,Asim Jofa,0
 allergic_ reaction ,Asim Jofa,0
not_ allergic_ reaction ,J.,1
not_ allergic_ reaction ,J.,1
not_ allergic_ reaction ,J.,1
not_ allergic_ reaction ,J.,1
not_ allergic_ reaction ,J.,1
not_ allergic_ reaction ,J.,1
not_ allergic_ reaction ,J.,1
not_ allergic_ reaction ,J.,1
not_ allergic_ reaction ,J.,1
not_ allergic_ reaction ,J.,1
not_ allergic_ reaction ,J.,1
not_ allergic_ reaction ,J.,1
not_ allergic_ reaction ,J.,1
 allergic_ reaction ,J.,0
 allergic_ reaction ,J.,0
 allergic_ reaction ,J.,0
 allergic_ reaction ,J.,0
 allergic_ reaction ,J.,0
 allergic_ reaction ,J.,0
not_ allergic_ reaction ,Sapphire,1
not_ allergic_ reaction ,Sapphire,1
not_ allergic_ reaction ,Sapphire,1
not_ allergic_ reaction ,Sapphire,1
not_ allergic_ reaction ,Sapphire,1
not_ allergic_ reaction ,Sapphire,1
not_ allergic_ reaction ,Sapphire,1
not_ allergic_ reaction ,Sapphire,1
not_ allergic_ reaction ,Sapphire,1
not_ allergic_ reaction ,Sapphire,1
not_ allergic_ reaction ,Sapphire,1
not_ allergic_ reaction ,Sapphire,1
 allergic_ reaction ,Sapphire,0
 allergic_ reaction ,Sapphire,0
 allergic_ reaction ,Sapphire,0
 allergic_ reaction ,Sapphire,0
 allergic_ reaction ,Sapphire,0
 allergic_ reaction ,Sapphire,0
 allergic_ reaction ,Sapphire,0
"special_ features (like pockets,zips)",Maria B,1
"special_ features (like pockets,zips)",Maria B,1
"special_ features (like pockets,zips)",Maria B,1
"special_ features (like pockets,zips)",Maria B,1
"special_ features (like pockets,zips)",Maria B,1
"special_ features (like pockets,zips)",Maria B,1
"special_ features (like pockets,zips)",Maria B,1
"special_ features (like pockets,zips)",Maria B,1
"special_ features (like pockets,zips)",Maria B,1
"limited_special_ features (like pockets,zips)",Maria B,0
"limited_special_ features (like pockets,zips)",Maria B,0
"limited_special_ features (like pockets,zips)",Maria B,0
"limited_special_ features (like pockets,zips)",Maria B,0
"limited_special_ features (like pockets,zips)",Maria B,0
"special_ features (like pockets,zips)",Sana Safinaz,1
"special_ features (like pockets,zips)",Sana Safinaz,1
"special_ features (like pockets,zips)",Sana Safinaz,1
"special_ features (like pockets,zips)",Sana Safinaz,1
"special_ features (like pockets,zips)",Sana Safinaz,1
"limited_special_ features (like pockets,zips)",Sana Safinaz,0
"limited_special_ features (like pockets,zips)",Sana Safinaz,0
"limited_special_ features (like pockets,zips)",Sana Safinaz,0
"limited_special_ features (like pockets,zips)",Sana Safinaz,0
"limited_special_ features (like pockets,zips)",Sana Safinaz,0
"limited_special_ features (like pockets,zips)",Sana Safinaz,0
"limited_special_ features (like pockets,zips)",Sana Safinaz,0
"special_ features (like pockets,zips)",Limelight,1
"special_ features (like pockets,zips)",Limelight,1
"special_ features (like pockets,zips)",Limelight,1
"special_ features (like pockets,zips)",Limelight,1
"special_ features (like pockets,zips)",Limelight,1
"special_ features (like pockets,zips)",Limelight,1
"special_ features (like pockets,zips)",Limelight,1
"special_ features (like pockets,zips)",Limelight,1
"special_ features (like pockets,zips)",Limelight,1
"special_ features (like pockets,zips)",Limelight,1
"special_ features (like pockets,zips)",Limelight,1
"special_ features (like pockets,zips)",Limelight,1
"special_ features (like pockets,zips)",Limelight,1
"limited_special_ features (like pockets,zips)",Limelight,0
"limited_special_ features (like pockets,zips)",Limelight,0
"limited_special_ features (like pockets,zips)",Limelight,0
"limited_special_ features (like pockets,zips)",Limelight,0
"limited_special_ features (like pockets,zips)",Limelight,0
"limited_special_ features (like pockets,zips)",Limelight,0
"limited_special_ features (like pockets,zips)",Limelight,0
"limited_special_ features (like pockets,zips)",Limelight,0
"limited_special_ features (like pockets,zips)",Limelight,0
"limited_special_ features (like pockets,zips)",Limelight,0
"special_ features (like pockets,zips)",Bonanza Satrangi,1
"special_ features (like pockets,zips)",Bonanza Satrangi,1
"special_ features (like pockets,zips)",Bonanza Satrangi,1
"special_ features (like pockets,zips)",Bonanza Satrangi,1
"special_ features (like pockets,zips)",Bonanza Satrangi,1
"special_ features (like pockets,zips)",Bonanza Satrangi,1
"special_ features (like pockets,zips)",Bonanza Satrangi,1
"special_ features (like pockets,zips)",Bonanza Satrangi,1
"special_ features (like pockets,zips)",Bonanza Satrangi,1
"special_ features (like pockets,zips)",Bonanza Satrangi,1
"special_ features (like pockets,zips)",Bonanza Satrangi,1
"special_ features (like pockets,zips)",Bonanza Satrangi,1
"limited_special_ features (like pockets,zips)",Bonanza Satrangi,0
"limited_special_ features (like pockets,zips)",Bonanza Satrangi,0
"limited_special_ features (like pockets,zips)",Bonanza Satrangi,0
"limited_special_ features (like pockets,zips)",Bonanza Satrangi,0
"limited_special_ features (like pockets,zips)",Bonanza Satrangi,0
"limited_special_ features (like pockets,zips)",Bonanza Satrangi,0
"special_ features (like pockets,zips)",Khaddi,1
"special_ features (like pockets,zips)",Khaddi,1
"special_ features (like pockets,zips)",Khaddi,1
"special_ features (like pockets,zips)",Khaddi,1
"special_ features (like pockets,zips)",Khaddi,1
"special_ features (like pockets,zips)",Khaddi,1
"special_ features (like pockets,zips)",Khaddi,1
"special_ features (like pockets,zips)",Khaddi,1
"special_ features (like pockets,zips)",Khaddi,1
"special_ features (like pockets,zips)",Khaddi,1
"special_ features (like pockets,zips)",Khaddi,1
"special_ features (like pockets,zips)",Khaddi,1
"special_ features (like pockets,zips)",Khaddi,1
"special_ features (like pockets,zips)",Khaddi,1
"special_ features (like pockets,zips)",Khaddi,1
"special_ features (like pockets,zips)",Khaddi,1
"limited_special_ features (like pockets,zips)",Khaddi,0
"limited_special_ features (like pockets,zips)",Khaddi,0
"limited_special_ features (like pockets,zips)",Khaddi,0
"limited_special_ features (like pockets,zips)",Khaddi,0
"limited_special_ features (like pockets,zips)",Khaddi,0
"limited_special_ features (like pockets,zips)",Khaddi,0
"limited_special_ features (like pockets,zips)",Khaddi,0
"limited_special_ features (like pockets,zips)",Khaddi,0
"special_ features (like pockets,zips)",Alkaram,1
"special_ features (like pockets,zips)",Alkaram,1
"special_ features (like pockets,zips)",Alkaram,1
"special_ features (like pockets,zips)",Alkaram,1
"special_ features (like pockets,zips)",Alkaram,1
"special_ features (like pockets,zips)",Alkaram,1
"special_ features (like pockets,zips)",Alkaram,1
"special_ features (like pockets,zips)",Alkaram,1
"special_ features (like pockets,zips)",Alkaram,1
"special_ features (like pockets,zips)",Alkaram,1
"special_ features (like pockets,zips)",Alkaram,1
"special_ features (like pockets,zips)",Alkaram,1
"special_ features (like pockets,zips)",Alkaram,1
"special_ features (like pockets,zips)",Alkaram,1
"special_ features (like pockets,zips)",Alkaram,1
"special_ features (like pockets,zips)",Alkaram,1
"limited_special_ features (like pockets,zips)",Alkaram,0
"limited_special_ features (like pockets,zips)",Alkaram,0
"limited_special_ features (like pockets,zips)",Alkaram,0
"limited_special_ features (like pockets,zips)",Alkaram,0
"limited_special_ features (like pockets,zips)",Alkaram,0
"limited_special_ features (like pockets,zips)",Alkaram,0
"limited_special_ features (like pockets,zips)",Alkaram,0
"limited_special_ features (like pockets,zips)",Alkaram,0
"limited_special_ features (like pockets,zips)",Alkaram,0
"limited_special_ features (like pockets,zips)",Alkaram,0
"special_ features (like pockets,zips)",Gul Ahmed,1
"special_ features (like pockets,zips)",Gul Ahmed,1
"special_ features (like pockets,zips)",Gul Ahmed,1
"special_ features (like pockets,zips)",Gul Ahmed,1
"special_ features (like pockets,zips)",Gul Ahmed,1
"special_ features (like pockets,zips)",Gul Ahmed,1
"special_ features (like pockets,zips)",Gul Ahmed,1
"special_ features (like pockets,zips)",Gul Ahmed,1
"limited_special_ features (like pockets,zips)",Gul Ahmed,0
"limited_special_ features (like pockets,zips)",Gul Ahmed,0
"limited_special_ features (like pockets,zips)",Gul Ahmed,0
"limited_special_ features (like pockets,zips)",Gul Ahmed,0
"limited_special_ features (like pockets,zips)",Gul Ahmed,0
"limited_special_ features (like pockets,zips)",Gul Ahmed,0
"special_ features (like pockets,zips)",Asim Jofa,1
"special_ features (like pockets,zips)",Asim Jofa,1
"special_ features (like pockets,zips)",Asim Jofa,1
"special_ features (like pockets,zips)",Asim Jofa,1
"special_ features (like pockets,zips)",Asim Jofa,1
"special_ features (like pockets,zips)",Asim Jofa,1
"special_ features (like pockets,zips)",Asim Jofa,1
"limited_special_ features (like pockets,zips)",Asim Jofa,0
"limited_special_ features (like pockets,zips)",Asim Jofa,0
"limited_special_ features (like pockets,zips)",Asim Jofa,0
"limited_special_ features (like pockets,zips)",Asim Jofa,0
"limited_special_ features (like pockets,zips)",Asim Jofa,0
"limited_special_ features (like pockets,zips)",Asim Jofa,0
"limited_special_ features (like pockets,zips)",Asim Jofa,0
"limited_special_ features (like pockets,zips)",Asim Jofa,0
"special_ features (like pockets,zips)",J.,1
"special_ features (like pockets,zips)",J.,1
"special_ features (like pockets,zips)",J.,1
"special_ features (like pockets,zips)",J.,1
"special_ features (like pockets,zips)",J.,1
"special_ features (like pockets,zips)",J.,1
"limited_special_ features (like pockets,zips)",J.,0
"limited_special_ features (like pockets,zips)",J.,0
"limited_special_ features (like pockets,zips)",J.,0
"limited_special_ features (like pockets,zips)",J.,0
"limited_special_ features (like pockets,zips)",J.,0
"limited_special_ features (like pockets,zips)",J.,0
"limited_special_ features (like pockets,zips)",J.,0
"limited_special_ features (like pockets,zips)",J.,0
"limited_special_ features (like pockets,zips)",J.,0
"limited_special_ features (like pockets,zips)",J.,0
"special_ features (like pockets,zips)",Sapphire,1
"special_ features (like pockets,zips)",Sapphire,1
"special_ features (like pockets,zips)",Sapphire,1
"special_ features (like pockets,zips)",Sapphire,1
"special_ features (like pockets,zips)",Sapphire,1
"special_ features (like pockets,zips)",Sapphire,1
"special_ features (like pockets,zips)",Sapphire,1
"special_ features (like pockets,zips)",Sapphire,1
"special_ features (like pockets,zips)",Sapphire,1
"special_ features (like pockets,zips)",Sapphire,1
"special_ features (like pockets,zips)",Sapphire,1
"special_ features (like pockets,zips)",Sapphire,1
"special_ features (like pockets,zips)",Sapphire,1
"limited_special_ features (like pockets,zips)",Sapphire,0
"limited_special_ features (like pockets,zips)",Sapphire,0
"limited_special_ features (like pockets,zips)",Sapphire,0
"limited_special_ features (like pockets,zips)",Sapphire,0
"limited_special_ features (like pockets,zips)",Sapphire,0
high _quality_ materials,Maria B,1
high _quality_ materials,Maria B,1
high _quality_ materials,Maria B,1
high _quality_ materials,Maria B,1
high _quality_ materials,Maria B,1
high _quality_ materials,Maria B,1
high _quality_ materials,Maria B,1
high _quality_ materials,Maria B,1
high _quality_ materials,Maria B,1
high _quality_ materials,Maria B,1
high _quality_ materials,Maria B,1
high _quality_ materials,Maria B,1
high _quality_ materials,Maria B,1
high _quality_ materials,Maria B,1
high _quality_ materials,Maria B,1
low _quality_ materials,Maria B,0
high _quality_ materials,Sana Safinaz,1
high _quality_ materials,Sana Safinaz,1
high _quality_ materials,Sana Safinaz,1
high _quality_ materials,Sana Safinaz,1
high _quality_ materials,Sana Safinaz,1
high _quality_ materials,Sana Safinaz,1
high _quality_ materials,Sana Safinaz,1
high _quality_ materials,Sana Safinaz,1
high _quality_ materials,Sana Safinaz,1
high _quality_ materials,Sana Safinaz,1
high _quality_ materials,Sana Safinaz,1
high _quality_ materials,Sana Safinaz,1
low _quality_ materials,Sana Safinaz,0
low _quality_ materials,Sana Safinaz,0
low _quality_ materials,Sana Safinaz,0
low _quality_ materials,Sana Safinaz,0
low _quality_ materials,Sana Safinaz,0
low _quality_ materials,Sana Safinaz,0
low _quality_ materials,Sana Safinaz,0
low _quality_ materials,Sana Safinaz,0
low _quality_ materials,Sana Safinaz,0
high _quality_ materials,Limelight,1
high _quality_ materials,Limelight,1
high _quality_ materials,Limelight,1
high _quality_ materials,Limelight,1
high _quality_ materials,Limelight,1
high _quality_ materials,Limelight,1
high _quality_ materials,Limelight,1
high _quality_ materials,Limelight,1
high _quality_ materials,Limelight,1
high _quality_ materials,Limelight,1
high _quality_ materials,Limelight,1
high _quality_ materials,Limelight,1
high _quality_ materials,Limelight,1
high _quality_ materials,Limelight,1
low _quality_ materials,Limelight,0
low _quality_ materials,Limelight,0
low _quality_ materials,Limelight,0
low _quality_ materials,Limelight,0
low _quality_ materials,Limelight,0
low _quality_ materials,Limelight,0
low _quality_ materials,Limelight,0
low _quality_ materials,Limelight,0
low _quality_ materials,Limelight,0
low _quality_ materials,Limelight,0
low _quality_ materials,Limelight,0
low _quality_ materials,Limelight,0
low _quality_ materials,Limelight,0
low _quality_ materials,Limelight,0
low _quality_ materials,Limelight,0
low _quality_ materials,Limelight,0
low _quality_ materials,Limelight,0
high _quality_ materials,Bonanza Satrangi,1
high _quality_ materials,Bonanza Satrangi,1
high _quality_ materials,Bonanza Satrangi,1
high _quality_ materials,Bonanza Satrangi,1
high _quality_ materials,Bonanza Satrangi,1
high _quality_ materials,Bonanza Satrangi,1
high _quality_ materials,Bonanza Satrangi,1
high _quality_ materials,Bonanza Satrangi,1
high _quality_ materials,Bonanza Satrangi,1
high _quality_ materials,Bonanza Satrangi,1
high _quality_ materials,Bonanza Satrangi,1
high _quality_ materials,Bonanza Satrangi,1
high _quality_ materials,Bonanza Satrangi,1
high _quality_ materials,Bonanza Satrangi,1
high _quality_ materials,Bonanza Satrangi,1
low _quality_ materials,Bonanza Satrangi,0
low _quality_ materials,Bonanza Satrangi,0
low _quality_ materials,Bonanza Satrangi,0
low _quality_ materials,Bonanza Satrangi,0
low _quality_ materials,Bonanza Satrangi,0
high _quality_ materials,Khaddi,1
high _quality_ materials,Khaddi,1
high _quality_ materials,Khaddi,1
high _quality_ materials,Khaddi,1
high _quality_ materials,Khaddi,1
high _quality_ materials,Khaddi,1
high _quality_ materials,Khaddi,1
high _quality_ materials,Khaddi,1
high _quality_ materials,Khaddi,1
high _quality_ materials,Khaddi,1
high _quality_ materials,Khaddi,1
high _quality_ materials,Khaddi,1
high _quality_ materials,Khaddi,1
high _quality_ materials,Khaddi,1
low _quality_ materials,Khaddi,0
low _quality_ materials,Khaddi,0
low _quality_ materials,Khaddi,0
low _quality_ materials,Khaddi,0
low _quality_ materials,Khaddi,0
low _quality_ materials,Khaddi,0
low _quality_ materials,Khaddi,0
low _quality_ materials,Khaddi,0
high _quality_ materials,Alkaram,1
high _quality_ materials,Alkaram,1
high _quality_ materials,Alkaram,1
high _quality_ materials,Alkaram,1
high _quality_ materials,Alkaram,1
high _quality_ materials,Alkaram,1
high _quality_ materials,Alkaram,1
high _quality_ materials,Alkaram,1
high _quality_ materials,Alkaram,1
high _quality_ materials,Alkaram,1
high _quality_ materials,Alkaram,1
high _quality_ materials,Alkaram,1
high _quality_ materials,Alkaram,1
low _quality_ materials,Alkaram,0
low _quality_ materials,Alkaram,0
low _quality_ materials,Alkaram,0
low _quality_ materials,Alkaram,0
low _quality_ materials,Alkaram,0
low _quality_ materials,Alkaram,0
low _quality_ materials,Alkaram,0
low _quality_ materials,Alkaram,0
low _quality_ materials,Alkaram,0
low _quality_ materials,Alkaram,0
high _quality_ materials,Gul Ahmed,1
high _quality_ materials,Gul Ahmed,1
high _quality_ materials,Gul Ahmed,1
high _quality_ materials,Gul Ahmed,1
high _quality_ materials,Gul Ahmed,1
high _quality_ materials,Gul Ahmed,1
high _quality_ materials,Gul Ahmed,1
high _quality_ materials,Gul Ahmed,1
high _quality_ materials,Gul Ahmed,1
high _quality_ materials,Gul Ahmed,1
low _quality_ materials,Gul Ahmed,0
low _quality_ materials,Gul Ahmed,0
low _quality_ materials,Gul Ahmed,0
low _quality_ materials,Gul Ahmed,0
low _quality_ materials,Gul Ahmed,0
low _quality_ materials,Gul Ahmed,0
low _quality_ materials,Gul Ahmed,0
low _quality_ materials,Gul Ahmed,0
low _quality_ materials,Gul Ahmed,0
high _quality_ materials,Asim Jofa,1
high _quality_ materials,Asim Jofa,1
high _quality_ materials,Asim Jofa,1
high _quality_ materials,Asim Jofa,1
high _quality_ materials,Asim Jofa,1
high _quality_ materials,Asim Jofa,1
high _quality_ materials,Asim Jofa,1
high _quality_ materials,Asim Jofa,1
high _quality_ materials,Asim Jofa,1
high _quality_ materials,Asim Jofa,1
high _quality_ materials,Asim Jofa,1
low _quality_ materials,Asim Jofa,0
low _quality_ materials,Asim Jofa,0
low _quality_ materials,Asim Jofa,0
low _quality_ materials,Asim Jofa,0
low _quality_ materials,Asim Jofa,0
low _quality_ materials,Asim Jofa,0
low _quality_ materials,Asim Jofa,0
low _quality_ materials,Asim Jofa,0
high _quality_ materials,J.,1
high _quality_ materials,J.,1
high _quality_ materials,J.,1
high _quality_ materials,J.,1
high _quality_ materials,J.,1
high _quality_ materials,J.,1
high _quality_ materials,J.,1
high _quality_ materials,J.,1
high _quality_ materials,J.,1
high _quality_ materials,J.,1
low _quality_ materials,J.,0
low _quality_ materials,J.,0
low _quality_ materials,J.,0
low _quality_ materials,J.,0
high _quality_ materials,Sapphire,1
high _quality_ materials,Sapphire,1
high _quality_ materials,Sapphire,1
high _quality_ materials,Sapphire,1
high _quality_ materials,Sapphire,1
high _quality_ materials,Sapphire,1
high _quality_ materials,Sapphire,1
high _quality_ materials,Sapphire,1
high _quality_ materials,Sapphire,1
low _quality_ materials,Sapphire,0
low _quality_ materials,Sapphire,0
low _quality_ materials,Sapphire,0
low _quality_ materials,Sapphire,0
low _quality_ materials,Sapphire,0
low _quality_ materials,Sapphire,0
low _quality_ materials,Sapphire,0
low _quality_ materials,Sapphire,0
 easy _to_ handle_fabric,Maria B,1
 easy _to_ handle_fabric,Maria B,1
 easy _to_ handle_fabric,Maria B,1
 easy _to_ handle_fabric,Maria B,1
 easy _to_ handle_fabric,Maria B,1
 easy _to_ handle_fabric,Maria B,1
difficult _to_ handle_fabric,Maria B,0
difficult _to_ handle_fabric,Maria B,0
difficult _to_ handle_fabric,Maria B,0
difficult _to_ handle_fabric,Maria B,0
difficult _to_ handle_fabric,Maria B,0
difficult _to_ handle_fabric,Maria B,0
difficult _to_ handle_fabric,Maria B,0
difficult _to_ handle_fabric,Maria B,0
difficult _to_ handle_fabric,Maria B,0
 easy _to_ handle_fabric,Sana Safinaz,1
 easy _to_ handle_fabric,Sana Safinaz,1
 easy _to_ handle_fabric,Sana Safinaz,1
 easy _to_ handle_fabric,Sana Safinaz,1
 easy _to_ handle_fabric,Sana Safinaz,1
 easy _to_ handle_fabric,Sana Safinaz,1
 easy _to_ handle_fabric,Sana Safinaz,1
 easy _to_ handle_fabric,Sana Safinaz,1
difficult _to_ handle_fabric,Sana Safinaz,0
difficult _to_ handle_fabric,Sana Safinaz,0
difficult _to_ handle_fabric,Sana Safinaz,0
difficult _to_ handle_fabric,Sana Safinaz,0
difficult _to_ handle_fabric,Sana Safinaz,0
difficult _to_ handle_fabric,Sana Safinaz,0
 easy _to_ handle_fabric,Limelight,1
 easy _to_ handle_fabric,Limelight,1
 easy _to_ handle_fabric,Limelight,1
 easy _to_ handle_fabric,Limelight,1
 easy _to_ handle_fabric,Limelight,1
 easy _to_ handle_fabric,Limelight,1
 easy _to_ handle_fabric,Limelight,1
 easy _to_ handle_fabric,Limelight,1
 easy _to_ handle_fabric,Limelight,1
 easy _to_ handle_fabric,Limelight,1
 easy _to_ handle_fabric,Limelight,1
 easy _to_ handle_fabric,Limelight,1
 easy _to_ handle_fabric,Limelight,1
 easy _to_ handle_fabric,Limelight,1
 easy _to_ handle_fabric,Limelight,1
 easy _to_ handle_fabric,Limelight,1
 easy _to_ handle_fabric,Limelight,1
 easy _to_ handle_fabric,Limelight,1
difficult _to_ handle_fabric,Limelight,0
difficult _to_ handle_fabric,Limelight,0
difficult _to_ handle_fabric,Limelight,0
difficult _to_ handle_fabric,Limelight,0
difficult _to_ handle_fabric,Limelight,0
difficult _to_ handle_fabric,Limelight,0
 easy _to_ handle_fabric,Bonanza Satrangi,1
 easy _to_ handle_fabric,Bonanza Satrangi,1
 easy _to_ handle_fabric,Bonanza Satrangi,1
 easy _to_ handle_fabric,Bonanza Satrangi,1
 easy _to_ handle_fabric,Bonanza Satrangi,1
 easy _to_ handle_fabric,Bonanza Satrangi,1
 easy _to_ handle_fabric,Bonanza Satrangi,1
 easy _to_ handle_fabric,Bonanza Satrangi,1
 easy _to_ handle_fabric,Bonanza Satrangi,1
 easy _to_ handle_fabric,Bonanza Satrangi,1
 easy _to_ handle_fabric,Bonanza Satrangi,1
difficult _to_ handle_fabric,Bonanza Satrangi,0
difficult _to_ handle_fabric,Bonanza Satrangi,0
difficult _to_ handle_fabric,Bonanza Satrangi,0
difficult _to_ handle_fabric,Bonanza Satrangi,0
difficult _to_ handle_fabric,Bonanza Satrangi,0
difficult _to_ handle_fabric,Bonanza Satrangi,0
difficult _to_ handle_fabric,Bonanza Satrangi,0
difficult _to_ handle_fabric,Bonanza Satrangi,0
difficult _to_ handle_fabric,Bonanza Satrangi,0
difficult _to_ handle_fabric,Bonanza Satrangi,0
 easy _to_ handle_fabric,Khaddi,1
 easy _to_ handle_fabric,Khaddi,1
 easy _to_ handle_fabric,Khaddi,1
 easy _to_ handle_fabric,Khaddi,1
 easy _to_ handle_fabric,Khaddi,1
 easy _to_ handle_fabric,Khaddi,1
 easy _to_ handle_fabric,Khaddi,1
 easy _to_ handle_fabric,Khaddi,1
 easy _to_ handle_fabric,Khaddi,1
 easy _to_ handle_fabric,Khaddi,1
 easy _to_ handle_fabric,Khaddi,1
 easy _to_ handle_fabric,Khaddi,1
 easy _to_ handle_fabric,Khaddi,1
 easy _to_ handle_fabric,Khaddi,1
 easy _to_ handle_fabric,Khaddi,1
 easy _to_ handle_fabric,Khaddi,1
 easy _to_ handle_fabric,Khaddi,1
 easy _to_ handle_fabric,Khaddi,1
 easy _to_ handle_fabric,Khaddi,1
difficult _to_ handle_fabric,Khaddi,0
difficult _to_ handle_fabric,Khaddi,0
difficult _to_ handle_fabric,Khaddi,0
difficult _to_ handle_fabric,Khaddi,0
difficult _to_ handle_fabric,Khaddi,0
difficult _to_ handle_fabric,Khaddi,0
difficult _to_ handle_fabric,Khaddi,0
 easy _to_ handle_fabric,Alkaram,1
 easy _to_ handle_fabric,Alkaram,1
 easy _to_ handle_fabric,Alkaram,1
 easy _to_ handle_fabric,Alkaram,1
 easy _to_ handle_fabric,Alkaram,1
 easy _to_ handle_fabric,Alkaram,1
 easy _to_ handle_fabric,Alkaram,1
 easy _to_ handle_fabric,Alkaram,1
 easy _to_ handle_fabric,Alkaram,1
 easy _to_ handle_fabric,Alkaram,1
 easy _to_ handle_fabric,Alkaram,1
 easy _to_ handle_fabric,Alkaram,1
 easy _to_ handle_fabric,Alkaram,1
 easy _to_ handle_fabric,Alkaram,1
 easy _to_ handle_fabric,Alkaram,1
 easy _to_ handle_fabric,Alkaram,1
difficult _to_ handle_fabric,Alkaram,0
difficult _to_ handle_fabric,Alkaram,0
difficult _to_ handle_fabric,Alkaram,0
difficult _to_ handle_fabric,Alkaram,0
difficult _to_ handle_fabric,Alkaram,0
difficult _to_ handle_fabric,Alkaram,0
difficult _to_ handle_fabric,Alkaram,0
 easy _to_ handle_fabric,Gul Ahmed,1
 easy _to_ handle_fabric,Gul Ahmed,1
 easy _to_ handle_fabric,Gul Ahmed,1
 easy _to_ handle_fabric,Gul Ahmed,1
 easy _to_ handle_fabric,Gul Ahmed,1
 easy _to_ handle_fabric,Gul Ahmed,1
 easy _to_ handle_fabric,Gul Ahmed,1
 easy _to_ handle_fabric,Gul Ahmed,1
 easy _to_ handle_fabric,Gul Ahmed,1
 easy _to_ handle_fabric,Gul Ahmed,1
 easy _to_ handle_fabric,Gul Ahmed,1
 easy _to_ handle_fabric,Gul Ahmed,1
 easy _to_ handle_fabric,Gul Ahmed,1
 easy _to_ handle_fabric,Gul Ahmed,1
 easy _to_ handle_fabric,Gul Ahmed,1
 easy _to_ handle_fabric,Gul Ahmed,1
 easy _to_ handle_fabric,Gul Ahmed,1
 easy _to_ handle_fabric,Gul Ahmed,1
 easy _to_ handle_fabric,Gul Ahmed,1
 easy _to_ handle_fabric,Gul Ahmed,1
 easy _to_ handle_fabric,Gul Ahmed,1
difficult _to_ handle_fabric,Gul Ahmed,0
difficult _to_ handle_fabric,Gul Ahmed,0
difficult _to_ handle_fabric,Gul Ahmed,0
difficult _to_ handle_fabric,Gul Ahmed,0
difficult _to_ handle_fabric,Gul Ahmed,0
difficult _to_ handle_fabric,Gul Ahmed,0
difficult _to_ handle_fabric,Gul Ahmed,0
 easy _to_ handle_fabric,Asim Jofa,1
 easy _to_ handle_fabric,Asim Jofa,1
 easy _to_ handle_fabric,Asim Jofa,1
difficult _to_ handle_fabric,Asim Jofa,0
difficult _to_ handle_fabric,Asim Jofa,0
difficult _to_ handle_fabric,Asim Jofa,0
difficult _to_ handle_fabric,Asim Jofa,0
difficult _to_ handle_fabric,Asim Jofa,0
difficult _to_ handle_fabric,Asim Jofa,0
difficult _to_ handle_fabric,Asim Jofa,0
difficult _to_ handle_fabric,Asim Jofa,0
difficult _to_ handle_fabric,Asim Jofa,0
difficult _to_ handle_fabric,Asim Jofa,0
difficult _to_ handle_fabric,Asim Jofa,0
 easy _to_ handle_fabric,J.,1
 easy _to_ handle_fabric,J.,1
 easy _to_ handle_fabric,J.,1
 easy _to_ handle_fabric,J.,1
 easy _to_ handle_fabric,J.,1
 easy _to_ handle_fabric,J.,1
 easy _to_ handle_fabric,J.,1
 easy _to_ handle_fabric,J.,1
 easy _to_ handle_fabric,J.,1
difficult _to_ handle_fabric,J.,0
difficult _to_ handle_fabric,J.,0
difficult _to_ handle_fabric,J.,0
difficult _to_ handle_fabric,J.,0
difficult _to_ handle_fabric,J.,0
 easy _to_ handle_fabric,Sapphire,1
 easy _to_ handle_fabric,Sapphire,1
 easy _to_ handle_fabric,Sapphire,1
 easy _to_ handle_fabric,Sapphire,1
 easy _to_ handle_fabric,Sapphire,1
 easy _to_ handle_fabric,Sapphire,1
 easy _to_ handle_fabric,Sapphire,1
 easy _to_ handle_fabric,Sapphire,1
 easy _to_ handle_fabric,Sapphire,1
 easy _to_ handle_fabric,Sapphire,1
 easy _to_ handle_fabric,Sapphire,1
 easy _to_ handle_fabric,Sapphire,1
 easy _to_ handle_fabric,Sapphire,1
difficult _to_ handle_fabric,Sapphire,0
difficult _to_ handle_fabric,Sapphire,0
difficult _to_ handle_fabric,Sapphire,0
difficult _to_ handle_fabric,Sapphire,0
difficult _to_ handle_fabric,Sapphire,0
difficult _to_ handle_fabric,Sapphire,0
difficult _to_ handle_fabric,Sapphire,0
excellent _customer _service ,Maria B,1
